"AppName","type","ResourceGroup","Location","TeamOwner"
"Claims Capi Service Socket Count of Outbound Requests Greater than 1k IC Threshold","microsoft.insights/metricalerts","prod-platform-claims-svc-rg","global","Devops"
"ClaimsStatus_Exception_alert","microsoft.insights/scheduledqueryrules","prod-platform-claims-svc-rg","northcentralus","Devops"
"Clinical Service Action Group","microsoft.insights/actiongroups","prod-fuse-service-clinical-api-rg","global","Fusion"
"Clinical Service CPU max above 50 percent","microsoft.insights/metricalerts","prod-fuse-service-clinical-api-rg","global","No Team Tag"
"Clinical Service CPU maximum above 80 percent IC threshold","microsoft.insights/metricalerts","prod-fuse-service-clinical-api-rg","global","No Team Tag"
"Clinical Service Memory maximum above 50 percent","microsoft.insights/metricalerts","prod-fuse-service-clinical-api-rg","global","No Team Tag"
"Clinical Service Memory maximum above 80 percent IC Threshold","microsoft.insights/metricalerts","prod-fuse-service-clinical-api-rg","global","No Team Tag"
"ContainerInsights(PROD-internal-acae-law)","microsoft.operationsmanagement/solutions","prod-internal-acae-rg","centralus","Devops"
"ContainerInsights(PROD-main-acae-law)","microsoft.operationsmanagement/solutions","prod-main-acae-rg","centralus","Devops"
"ContainerInsights(prod-fuse-answermgmt-svc-law)","microsoft.operationsmanagement/solutions","prod-fuse-answermgmt-rg","centralus","Fuse"
"ContainerInsights(prod-fuse-paymentmgmt-svc-law)","microsoft.operationsmanagement/solutions","prod-fuse-paymentmgmt-rg","centralus","Platform"
"ContainerInsights(prod-platform-payment-int-svc-law)","microsoft.operationsmanagement/solutions","prod-platform-payment-int-svc-rg","centralus","Platform"
"ContainerInsights(prod-platform-stmtsubmit-svc-law)","microsoft.operationsmanagement/solutions","prod-platform-partnerstatementssubmissionprocessor-svc-rg","centralus","Devops"
"DB_Performance_Alert-CMEMTHREAD-PrimaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-CMEMTHREAD-PrimaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-CMEMTHREAD-SecondaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-CMEMTHREAD-SecondaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-DB_CPU-PrimaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","Devops"
"DB_Performance_Alert-DB_CPU-PrimaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-DB_CPU-SecondaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-DB_CPU-SecondaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-HIGH_WORKER_PERCENT","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-IO_QUEUE_LIMIT-PrimaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-IO_QUEUE_LIMIT-PrimaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-IO_QUEUE_LIMIT-SecondaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-IO_QUEUE_LIMIT-SecondaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-LOG_RATE_GOVERNOR-PrimaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-LOG_RATE_GOVERNOR-PrimaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-LOG_RATE_GOVERNOR-SecondaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-LOG_RATE_GOVERNOR-SecondaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-PAGEIOLATCH_SH-wait","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_Alert-POOL_LOG_RATE_GOVERNOR-PrimaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-POOL_LOG_RATE_GOVERNOR-PrimaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-POOL_LOG_RATE_GOVERNOR-SecondaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-POOL_LOG_RATE_GOVERNOR-SecondaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-RESOURCE_SEMAPHORE-PrimaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-RESOURCE_SEMAPHORE-PrimaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-RESOURCE_SEMAPHORE-SecondaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-RESOURCE_SEMAPHORE-SecondaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-RESOURCE_SEMAPHORE-wait","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_Alert-RESOURCE_SEMAPHORE_MUTEX-PrimaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_Alert-RESOURCE_SEMAPHORE_MUTEX-PrimaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-RESOURCE_SEMAPHORE_MUTEX-SecondaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-RESOURCE_SEMAPHORE_MUTEX-SecondaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-RESOURCE_SEMAPHORE_QUERY_COMPILE-PrimaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-RESOURCE_SEMAPHORE_QUERY_COMPILE-PrimaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-RESOURCE_SEMAPHORE_QUERY_COMPILE-SecondaryBusHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-RESOURCE_SEMAPHORE_QUERY_COMPILE-SecondaryOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-allocated_data_storage_percent","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_Alert-cpu_percent","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_Alert-cpu_percent_15","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-cpu_percent_20","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-cpu_percent_30","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-cpu_percent_40","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-cpu_percent_50","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-cpu_percent_60","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-cpu_percent_TESTING","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_Alert-cpu_percent_weekend","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_Alert-cpu_percent_wkdayBusinessHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_Alert-cpu_percent_wkdayOffHours","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_Alert-log_write_percent","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_Alert-number_of_dbs_in_elasticpool","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_Alert-physical_data_read_percent","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_Alert-sqlserver_process_core_percent","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_Alert-storage_percent","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_Alert-storage_percent_IndividualDB","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DB_Performance_Alert-workers_percent","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","No Team Tag"
"DB_Performance_IndividualDB_Alert-cpu_percent_60","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"DSSStatementMonitoring - StatementProcessor - DXC Health Check","microsoft.insights/scheduledqueryrules","prod-platform-partnerstatementssubmissionprocessor-svc-rg","centralus","DSS"
"DSSStatementMonitoring - StatementProcessor - FuseStatementSubmitWriteBackFailed","microsoft.insights/scheduledqueryrules","prod-platform-partnerstatementssubmissionprocessor-svc-rg","centralus","No Team Tag"
"DSSStatementMonitoring - StatementProcessor - InsertingToDeadLetterQueue","microsoft.insights/scheduledqueryrules","prod-platform-partnerstatementssubmissionprocessor-svc-rg","centralus","No Team Tag"
"DSSStatementMonitoring - StatementProcessor - Row Key Not Found","microsoft.insights/scheduledqueryrules","prod-platform-partnerstatementssubmissionprocessor-svc-rg","centralus","No Team Tag"
"DSSStatementMonitoring - StatementProcessor - StatusInError","microsoft.insights/scheduledqueryrules","prod-platform-partnerstatementssubmissionprocessor-svc-rg","centralus","No Team Tag"
"DTU Percentage - DataConversion000003","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - DataConversion000004","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - DataConversion000005","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - DataConversion000006","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - DataConversion010055","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - DataConversion010061","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - DataConversion010063","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - DataConversion010066","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - DataConversion010071","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - DataConversion010074","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - DataConversion010076","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - DataConversion010081","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - DataConversion010087","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - DataConversion010088","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - DataConversionPRAC000002","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - US-N-DPMS-DBO-CHC-004","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - US-N-DPMS-DBO-EDBJ-CONTROL-004","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - US-N-DPMS-DBO-ERA-004","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"DTU Percentage - US-N-DPMS-DBO-MRS-004","microsoft.insights/metricalerts","us-n-dpms-rsg-soar-004","global","No Team Tag"
"Data-Conversion-Workspace","microsoft.operationalinsights/workspaces","us-n-dpms-rsg-mgmt-001","southcentralus","No Team Tag"
"DataConversion010187","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion010512","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion010748","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion010866","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion010893","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011030","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011184_serverless","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011263","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011315","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011315_serverless","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011329","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011331","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011337","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011346","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011347","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011350","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011358","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011361","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011363_serverless","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011368","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011374","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011378","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011384","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011386_serverless","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011390","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011392","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011394","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011396","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011397","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011399","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011401","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","No Team Tag"
"DataConversion011402","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011405","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011406","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011410","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011411","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011412","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011417","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011418","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011419","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011420","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011421","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011422","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011423","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011424","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011425","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011427","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
"DataConversion011429","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Data Conversions"
